13.333333 9976.788508 16.413600 4.326957 2.470936
13.453453 9976.317154 16.745550 4.413864 2.523432
13.573574 9975.836356 17.084126 4.502536 2.576982
13.693694 9975.345921 17.429464 4.593007 2.631608
13.813814 9974.845656 17.781699 4.685314 2.687332
13.933934 9974.335362 18.140972 4.779491 2.744175
14.054054 9973.814837 18.507425 4.875577 2.802162
14.174174 9973.283874 18.881203 4.973609 2.861314
14.294294 9972.742264 19.262455 5.073626 2.921656
14.414414 9972.189792 19.651331 5.175666 2.983211
14.534535 9971.626239 20.047984 5.279772 3.046004
14.654655 9971.051384 20.452573 5.385982 3.110061
14.774775 9970.464997 20.865257 5.494340 3.175406
14.894895 9969.866849 21.286198 5.604888 3.242066
15.015015 9969.256702 21.715562 5.717669 3.310067
15.135135 9968.634316 22.153520 5.832728 3.379436
15.255255 9967.999445 22.600243 5.950110 3.450202
15.375375 9967.351838 23.055908 6.069862 3.522391
15.495495 9966.691241 23.520695 6.192030 3.596034
15.615616 9966.017393 23.994785 6.316664 3.671159
15.735736 9965.330028 24.478365 6.443811 3.747796
15.855856 9964.628875 24.971627 6.573523 3.825975
15.975976 9963.913660 25.474762 6.705849 3.905729
16.096096 9963.184100 25.987970 6.840843 3.987088
16.216216 9962.439908 26.511451 6.978557 4.070084
16.336336 9961.680791 27.045411 7.119047 4.154752
16.456456 9960.906452 27.590059 7.262366 4.241124
16.576577 9960.116586 28.145608 7.408571 4.329234
16.696697 9959.310883 28.712277 7.557721 4.419119
16.816817 9958.489027 29.290286 7.709873 4.510813
16.936937 9957.650695 29.879863 7.865088 4.604354
17.057057 9956.795558 30.481238 8.023427 4.699777
17.177177 9955.923282 31.094645 8.184952 4.797121
17.297297 9955.033525 31.720324 8.349726 4.896425
17.417417 9954.125937 32.358520 8.517814 4.997729
17.537538 9953.200164 33.009482 8.689283 5.101071
17.657658 9952.255844 33.673463 8.864200 5.206494
17.777778 9951.292607 34.350722 9.042633 5.314039
17.897898 9950.310076 35.041522 9.224653 5.423749
18.018018 9949.307869 35.746134 9.410331 5.535667
18.138138 9948.285592 36.464830 9.599739 5.649838
18.258258 9947.242849 37.197891 9.792954 5.766306
18.378378 9946.179231 37.945601 9.990049 5.885119
18.498498 9945.094324 38.708250 10.191103 6.006324
18.618619 9943.987705 39.486134 10.396194 6.129967
18.738739 9942.858944 40.279555 10.605402 6.256098
18.858859 9941.707600 41.088821 10.818811 6.384768
18.978979 9940.533227 41.914244 11.036502 6.516027
19.099099 9939.335366 42.756145 11.258562 6.649927
19.219219 9938.113554 43.614848 11.485078 6.786521
19.339339 9936.867314 44.490685 11.716137 6.925863
19.459459 9935.596165 45.383996 11.951831 7.068008
19.579580 9934.299612 46.295124 12.192252 7.213013
19.699700 9932.977153 47.224420 12.437493 7.360934
19.819820 9931.628276 48.172244 12.687650 7.511831
19.939940 9930.252458 49.138959 12.942821 7.665763
20.060060 9928.849167 50.124937 13.203105 7.822790
20.180180 9927.417861 51.130558 13.468605 7.982975
20.300300 9925.957987 52.156208 13.739423 8.146382
20.420420 9924.468981 53.202280 14.015666 8.313073
20.540541 9922.950269 54.269175 14.297440 8.483116
20.660661 9921.401264 55.357302 14.584855 8.656578
20.780781 9919.821372 56.467078 14.878024 8.833526
20.900901 9918.209982 57.598926 15.177060 9.014031
21.021021 9916.566476 58.753280 15.482080 9.198164
21.141141 9914.890222 59.930579 15.793202 9.385998
21.261261 9913.180576 61.131272 16.110546 9.577606
21.381381 9911.436882 62.355818 16.434236 9.773063
21.501502 9909.658472 63.604682 16.764398 9.972448
21.621622 9907.844665 64.878338 17.101159 10.175838
21.741742 9905.994766 66.177270 17.444650 10.383314
21.861862 9904.108068 67.501972 17.795004 10.594956
21.981982 9902.183850 68.852944 18.152357 10.810849
22.102102 9900.221378 70.230699 18.516846 11.031077
22.222222 9898.219903 71.635757 18.888612 11.255728
22.342342 9896.178664 73.068649 19.267799 11.484888
22.462462 9894.096884 74.529915 19.654553 11.718648
22.582583 9891.973770 76.020107 20.049023 11.957100
22.702703 9889.808517 77.539783 20.451362 12.200338
22.822823 9887.600303 79.089517 20.861724 12.448456
22.942943 9885.348292 80.669889 21.280267 12.701553
23.063063 9883.051631 82.281491 21.707151 12.959727
23.183183 9880.709451 83.924928 22.142541 13.223080
23.303303 9878.320868 85.600813 22.586605 13.491715
23.423423 9875.884981 87.309772 23.039511 13.765737
23.543544 9873.400871 89.052442 23.501434 14.045253
23.663664 9870.867605 90.829473 23.972550 14.330372
23.783784 9868.284230 92.641523 24.453040 14.621207
23.903904 9865.649775 94.489267 24.943087 14.917871
24.024024 9862.963254 96.373388 25.442878 15.220480
24.144144 9860.223660 98.294585 25.952604 15.529151
24.264264 9857.429969 100.253565 26.472459 15.844006
24.384384 9854.581138 102.251053 27.002642 16.165168
24.504505 9851.676104 104.287783 27.543352 16.492761
24.624625 9848.713786 106.364504 28.094797 16.826913
24.744745 9845.693083 108.481978 28.657185 17.167754
24.864865 9842.612872 110.640980 29.230729 17.515418
24.984985 9839.472012 112.842301 29.815647 17.870040
25.105105 9836.269341 115.086742 30.412160 18.231757
25.225225 9833.003675 117.375122 31.020493 18.600709
25.345345 9829.673809 119.708273 31.640876 18.977042
25.465465 9826.278517 122.087041 32.273543 19.360900
25.585586 9822.816550 124.512286 32.918732 19.752432
25.705706 9819.286637 126.984887 33.576685 20.151791
25.825826 9815.687486 129.505734 34.247649 20.559132
25.945946 9812.017779 132.075733 34.931877 20.974611
26.066066 9808.276177 134.695809 35.629625 21.398390
26.186186 9804.461316 137.366898 36.341153 21.830633
26.306306 9800.571809 140.089957 37.066727 22.271507
26.426426 9796.606244 142.865955 37.806619 22.721182
26.546547 9792.563185 145.695880 38.561103 23.179832
26.666667 9788.441168 148.580736 39.330461 23.647635
26.786787 9784.238708 151.521544 40.114979 24.124769
26.906907 9779.954291 154.519343 40.914946 24.611420
27.027027 9775.586379 157.575187 41.730660 25.107774
27.147147 9771.133405 160.690151 42.562422 25.614022
27.267267 9766.593777 163.865324 43.410539 26.130360
27.387387 9761.965874 167.101816 44.275325 26.656985
27.507508 9757.248051 170.400754 45.157096 27.194099
27.627628 9752.438630 173.763284 46.056177 27.741909
27.747748 9747.535910 177.190568 46.972897 28.300625
27.867868 9742.538156 180.683792 47.907593 28.870459
27.987988 9737.443609 184.244155 48.860605 29.451631
28.108108 9732.250476 187.872880 49.832281 30.044362
28.228228 9726.956938 191.571207 50.822976 30.648879
28.348348 9721.561143 195.340397 51.833048 31.265412
28.468468 9716.061210 199.181729 52.862864 31.894197
28.588589 9710.455228 203.096503 53.912797 32.535472
28.708709 9704.741254 207.086039 54.983226 33.189481
28.828829 9698.917311 211.151679 56.074536 33.856474
28.948949 9692.981395 215.294782 57.187121 34.536702
29.069069 9686.931465 219.516731 58.321379 35.230425
29.189189 9680.765451 223.818928 59.477716 35.937905
29.309309 9674.481249 228.202796 60.656545 36.659409
29.429429 9668.076720 232.669781 61.858287 37.395211
29.549550 9661.549694 237.221349 63.083369 38.145588
29.669670 9654.897967 241.858986 64.332225 38.910823
29.789790 9648.119298 246.584202 65.605297 39.691204
29.909910 9641.211414 251.398527 66.903034 40.487025
30.030030 9634.172008 256.303514 68.225893 41.298584
30.150150 9626.998736 261.300738 69.574339 42.126188
30.270270 9619.689219 266.391794 70.948843 42.970144
30.390390 9612.241043 271.578301 72.349885 43.830770
30.510511 9604.651757 276.861901 73.777954 44.708388
30.630631 9596.918877 282.244254 75.233545 45.603324
30.750751 9589.039879 287.727048 76.717161 46.515913
30.870871 9581.012204 293.311989 78.229315 47.446493
30.990991 9572.833256 299.000806 79.770527 48.395412
31.111111 9564.500402 304.795252 81.341325 49.363021
31.231231 9556.010973 310.697102 82.942247 50.349678
31.351351 9547.362261 316.708151 84.573838 51.355750
31.471471 9538.551521 322.830220 86.236652 52.381607
31.591592 9529.575970 329.065149 87.931252 53.427629
31.711712 9520.432790 335.414801 89.658210 54.494199
31.831832 9511.119120 341.881062 91.418105 55.581712
31.951952 9501.632067 348.465840 93.211528 56.690564
32.072072 9491.968695 355.171064 95.039077 57.821164
32.192192 9482.126034 361.998684 96.901358 58.973925
32.312312 9472.101072 368.950673 98.798989 60.149266
32.432432 9461.890763 376.029025 100.732595 61.347618
32.552553 9451.492020 383.235754 102.702811 62.569415
32.672673 9440.901720 390.572897 104.710282 63.815102
32.792793 9430.116701 398.042509 106.755661 65.085129
32.912913 9419.133764 405.646667 108.839612 66.379957
33.033033 9407.949673 413.387468 110.962807 67.700052
33.153153 9396.561153 421.267028 113.125929 69.045890
33.273273 9384.964894 429.287482 115.329669 70.417954
33.393393 9373.157547 437.450984 117.574730 71.816738
33.513514 9361.135728 445.759708 119.861823 73.242741
33.633634 9348.896016 454.215843 122.191668 74.696472
33.753754 9336.434955 462.821597 124.564997 76.178451
33.873874 9323.749052 471.579195 126.982550 77.689202
33.993994 9310.834781 480.490879 129.445078 79.229262
34.114114 9297.688579 489.558903 131.953341 80.799177
34.234234 9284.306851 498.785541 134.508109 82.399499
34.354354 9270.685968 508.173078 137.110161 84.030792
34.474474 9256.822269 517.723813 139.760289 85.693629
34.594595 9242.712059 527.440058 142.459292 87.388592
34.714715 9228.351613 537.324136 145.207978 89.116273
34.834835 9213.737175 547.378383 148.007168 90.877274
34.954955 9198.864960 557.605143 150.857690 92.672207
35.075075 9183.731153 568.006771 153.760384 94.501692
35.195195 9168.331912 578.585629 156.716097 96.366362
35.315315 9152.663369 589.344084 159.725688 98.266859
35.435435 9136.721627 600.284512 162.790025 100.203835
35.555556 9120.502769 611.409292 165.909985 102.177953
35.675676 9104.002851 622.720807 169.086455 104.189887
35.795796 9087.217908 634.221442 172.320330 106.240320
35.915916 9070.143954 645.913582 175.612516 108.329948
36.036036 9052.776985 657.799611 178.963927 110.459476
36.156156 9035.112978 669.881913 182.375487 112.629622
36.276276 9017.147893 682.162865 185.848128 114.841114
36.396396 8998.877678 694.644842 189.382790 117.094691
36.516517 8980.298265 707.330209 192.980424 119.391103
36.636637 8961.405576 720.221324 196.641987 121.731113
36.756757 8942.195526 733.320534 200.368446 124.115494
36.876877 8922.664020 746.630173 204.160774 126.545033
36.996997 8902.806959 760.152562 208.019954 129.020525
37.117117 8882.620242 773.890002 211.946975 131.542781
37.237237 8862.099765 787.844780 215.942834 134.112620
37.357357 8841.241429 802.019159 220.008536 136.730876
37.477477 8820.041134 816.415381 224.145091 139.398394
37.597598 8798.494793 831.035660 228.353517 142.116031
37.717718 8776.598322 845.882184 232.634837 144.884656
37.837838 8754.347654 860.957112 236.990082 147.705152
37.957958 8731.738734 876.262568 241.420286 150.578412
38.078078 8708.767525 891.800642 245.926490 153.505343
38.198198 8685.430012 907.573385 250.509739 156.486864
38.318318 8661.722203 923.582806 255.171084 159.523907
38.438438 8637.640132 939.830873 259.911578 162.617417
38.558559 8613.179866 956.319505 264.732279 165.768350
38.678679 8588.337503 973.050573 269.634247 168.977677
38.798799 8563.109180 990.025893 274.618547 172.246379
38.918919 8537.491076 1007.247227 279.686244 175.575453
39.039039 8511.479413 1024.716274 284.838406 178.965907
39.159159 8485.070462 1042.434675 290.076102 182.418760
39.279279 8458.260549 1060.404002 295.400401 185.935048
39.399399 8431.046053 1078.625757 300.812372 189.515818
39.519520 8403.423417 1097.101371 306.313085 193.162127
39.639640 8375.389146 1115.832196 311.903608 196.875050
39.759760 8346.939819 1134.819504 317.585006 200.655671
39.879880 8318.072085 1154.064483 323.358344 204.505088
40.000000 8288.782675 1173.568232 329.224682 208.424412
40.120120 8259.068401 1193.331757 335.185076 212.414766
40.240240 8228.926165 1213.355969 341.240579 216.477287
40.360360 8198.352960 1233.641680 347.392237 220.613123
40.480480 8167.345877 1254.189596 353.641092 224.823435
40.600601 8135.902112 1275.000315 359.988176 229.109398
40.720721 8104.018969 1296.074319 366.434515 233.472197
40.840841 8071.693866 1317.411977 372.981127 237.913031
40.960961 8038.924340 1339.013532 379.629018 242.433110
41.081081 8005.708049 1360.879109 386.379186 247.033657
41.201201 7972.042781 1383.008696 393.232617 251.715906
41.321321 7937.926463 1405.402150 400.190283 256.481104
41.441441 7903.357160 1428.059188 407.253144 261.330508
41.561562 7868.333085 1450.979381 414.422147 266.265388
41.681682 7832.852603 1474.162154 421.698219 271.287024
41.801802 7796.914239 1497.606778 429.082275 276.396708
41.921922 7760.516674 1521.312372 436.575211 281.595743
42.042042 7723.658766 1545.277890 444.177903 286.885441
42.162162 7686.339543 1569.502122 451.891209 292.267126
42.282282 7648.558218 1593.983686 459.715964 297.742132
42.402402 7610.314192 1618.721024 467.652982 303.311803
42.522523 7571.607056 1643.712400 475.703053 308.977491
42.642643 7532.436605 1668.955893 483.866942 314.740560
42.762763 7492.802828 1694.449402 492.145390 320.602381
42.882883 7452.705930 1720.190627 500.539108 326.564334
43.003003 7412.146333 1746.177077 509.048781 332.627808
43.123123 7371.124681 1772.406056 517.675063 338.794201
43.243243 7329.641843 1798.874666 526.418575 345.064916
43.363363 7287.698926 1825.579801 535.279909 351.441365
43.483483 7245.297272 1852.518142 544.259619 357.924967
43.603604 7202.438462 1879.686162 553.358229 364.517147
43.723724 7159.124331 1907.080111 562.576222 371.219336
43.843844 7115.356965 1934.696018 571.914045 378.032972
43.963964 7071.138713 1962.529687 581.372105 384.959495
44.084084 7026.472188 1990.576693 590.950767 392.000352
44.204204 6981.360269 2018.832381 600.650356 399.156994
44.324324 6935.806113 2047.291862 610.471150 406.430876
44.444444 6889.813144 2075.950016 620.413386 413.823454
44.564565 6843.385074 2104.801486 630.477251 421.336189
44.684685 6796.525900 2133.840671 640.662886 428.970542
44.804805 6749.239908 2163.061733 650.970382 436.727977
44.924925 6701.531676 2192.458587 661.399778 444.609958
45.045045 6653.406081 2222.024908 671.951062 452.617950
45.165165 6604.868295 2251.754125 682.624166 460.753415
45.285285 6555.923788 2281.639426 693.418970 469.017816
45.405405 6506.578336 2311.673753 704.335296 477.412615
45.525526 6456.838018 2341.849802 715.372909 485.939270
45.645646 6406.709224 2372.160026 726.531513 494.599236
45.765766 6356.198649 2402.596634 737.810753 503.393964
45.885886 6305.313298 2433.151591 749.210210 512.324901
46.006006 6254.060485 2463.816623 760.729404 521.393488
46.126126 6202.447832 2494.583219 772.367789 530.601160
46.246246 6150.483269 2525.442629 784.124757 539.949345
46.366366 6098.175036 2556.385872 795.999628 549.439464
46.486486 6045.531681 2587.403733 807.991657 559.072929
46.606607 5992.562055 2618.486772 820.100031 568.851142
46.726727 5939.275316 2649.625327 832.323862 578.775495
46.846847 5885.680921 2680.809514 844.662196 588.847369
46.966967 5831.788625 2712.029235 857.114005 599.068134
47.087087 5777.608480 2743.274184 869.678188 609.439147
47.207207 5723.150826 2774.533852 882.353571 619.961750
47.327327 5668.426292 2805.797532 895.138905 630.637271
47.447447 5613.445784 2837.054328 908.032863 641.467024
47.567568 5558.220488 2868.293161 921.034045 652.452305
47.687688 5502.761859 2899.502774 934.140974 663.594392
47.807808 5447.081622 2930.671734 947.352096 674.894548
47.927928 5391.191755 2961.788454 960.665777 686.354013
48.048048 5335.104487 2992.841194 974.080308 697.974010
48.168168 5278.832287 3023.818073 987.593901 709.755740
48.288288 5222.387857 3054.707075 1001.204687 721.700381
48.408408 5165.784124 3085.496066 1014.910722 733.809088
48.528529 5109.034231 3116.172794 1028.709981 746.082994
48.648649 5052.151535 3146.724899 1042.600360 758.523206
48.768769 4995.149584 3177.139930 1056.579679 771.130807
48.888889 4938.042114 3207.405360 1070.645676 783.906849
49.009009 4880.843034 3237.508589 1084.796015 796.852362
49.129129 4823.566415 3267.436963 1099.028280 809.968343
49.249249 4766.226481 3297.177780 1113.339977 823.255762
49.369369 4708.837596 3326.718308 1127.728538 836.715558
49.489489 4651.414248 3356.045798 1142.191318 850.348637
49.609610 4593.971037 3385.147492 1156.725595 864.155876
49.729730 4536.522665 3414.010643 1171.328576 878.138116
49.849850 4479.083914 3442.622528 1185.997393 892.296166
49.969970 4421.669647 3470.970448 1200.729106 906.630798
50.090090 4364.294790 3499.041753 1215.520706 921.142751
50.210210 4306.974306 3526.823857 1230.369113 935.832724
50.330330 4249.723188 3554.304252 1245.271177 950.701383
50.450450 4192.556443 3581.470519 1260.223687 965.749351
50.570571 4135.489079 3608.310344 1275.223361 980.977216
50.690691 4078.536091 3634.811528 1290.266858 996.385524
50.810811 4021.712442 3660.962005 1305.350773 1011.974780
50.930931 3965.033050 3686.749859 1320.471641 1027.745450
51.051051 3908.512770 3712.163332 1335.625942 1043.697957
51.171171 3852.166380 3737.190842 1350.810099 1059.832680
51.291291 3796.008566 3761.820996 1366.020482 1076.149956
51.411411 3740.053916 3786.042596 1381.253409 1092.650079
51.531532 3684.316888 3809.844665 1396.505150 1109.333297
51.651652 3628.811808 3833.216452 1411.771928 1126.199812
51.771772 3573.552845 3856.147447 1427.049924 1143.249784
51.891892 3518.554003 3878.627397 1442.335277 1160.483323
52.012012 3463.829109 3900.646310 1457.624086 1177.900495
52.132132 3409.391794 3922.194472 1472.912417 1195.501318
52.252252 3355.255481 3943.262459 1488.196299 1213.285761
52.372372 3301.433371 3963.841146 1503.471735 1231.253748
52.492492 3247.938428 3983.921721 1518.734699 1249.405152
52.612613 3194.783367 4003.495691 1533.981142 1267.739801
52.732733 3141.980644 4022.554894 1549.206992 1286.257470
52.852853 3089.542443 4041.091511 1564.408159 1304.957888
52.972973 3037.480661 4059.098069 1579.580537 1323.840733
53.093093 2985.806901 4076.567451 1594.720012 1342.905636
53.213213 2934.532460 4093.492908 1609.822456 1362.152176
53.333333 2883.668318 4109.868057 1624.883741 1381.579884
53.453453 2833.225128 4125.686900 1639.899731 1401.188241
53.573574 2783.213209 4140.943820 1654.866294 1420.976677
53.693694 2733.642537 4155.633588 1669.779301 1440.944574
53.813814 2684.522737 4169.751369 1684.634631 1461.091263
53.933934 2635.863074 4183.292724 1699.428174 1481.416029
54.054054 2587.672450 4196.253615 1714.155832 1501.918103
54.174174 2539.959390 4208.630417 1728.813524 1522.596669
54.294294 2492.732044 4220.419902 1743.397190 1543.450863
54.414414 2445.998182 4231.619252 1757.902794 1564.479772
54.534535 2399.765189 4242.226054 1772.326324 1585.682433
54.654655 2354.040062 4252.238302 1786.663799 1607.057836
54.774775 2308.829408 4261.654395 1800.911271 1628.604926
54.894895 2264.139430 4270.473147 1815.064827 1650.322596
55.015015 2219.975937 4278.693776 1829.120592 1672.209695
55.135135 2176.344340 4286.315902 1843.074732 1694.265026
55.255255 2133.249654 4293.339544 1856.923458 1716.487344
55.375375 2090.696494 4299.765118 1870.663026 1738.875362
55.495495 2048.689079 4305.593430 1884.289745 1761.427746
55.615616 2007.231236 4310.825671 1897.799976 1784.143117
55.735736 1966.326397 4315.463414 1911.190132 1807.020057
55.855856 1925.977605 4319.508607 1924.456688 1830.057100
55.975976 1886.187519 4322.963563 1937.596177 1853.252741
56.096096 1846.958408 4325.830965 1950.605193 1876.605434
56.216216 1808.292158 4328.113855 1963.480396 1900.113592
56.336336 1770.190284 4329.815619 1976.218512 1923.775586
56.456456 1732.653931 4330.939982 1988.816336 1947.589751
56.576577 1695.683880 4331.491004 2001.270733 1971.554383
56.696697 1659.280554 4331.473063 2013.578643 1995.667740
56.816817 1623.444021 4330.890854 2025.737079 2019.928045
56.936937 1588.174009 4329.749376 2037.743129 2044.333486
57.057057 1553.469906 4328.053920 2049.593961 2068.882213
57.177177 1519.330771 4325.810060 2061.286821 2093.572347
57.297297 1485.755343 4323.023647 2072.819035 2118.401974
57.417417 1452.742043 4319.700796 2084.188014 2143.369148
57.537538 1420.288987 4315.847873 2095.391247 2168.471894
57.657658 1388.393997 4311.471486 2106.426313 2193.708205
57.777778 1357.054608 4306.578473 2117.290872 2219.076047
57.897898 1326.268076 4301.175893 2127.982671 2244.573360
58.018018 1296.031387 4295.271014 2138.499545 2270.198054
58.138138 1266.341267 4288.871302 2148.839416 2295.948015
58.258258 1237.194194 4281.984408 2159.000292 2321.821106
58.378378 1208.586405 4274.618159 2168.980271 2347.815165
58.498498 1180.513906 4266.780546 2178.777540 2373.928009
58.618619 1152.972485 4258.479710 2188.390374 2400.157431
58.738739 1125.957718 4249.723935 2197.817140 2426.501207
58.858859 1099.464983 4240.521635 2207.056291 2452.957092
58.978979 1073.489464 4230.881342 2216.106372 2479.522823
59.099099 1048.026167 4220.811697 2224.966014 2506.196122
59.219219 1023.069929 4210.321438 2233.633940 2532.974693
59.339339 998.615422 4199.419392 2242.108961 2559.856225
59.459459 974.657170 4188.114459 2250.389976 2586.838395
59.579580 951.189556 4176.415607 2258.475970 2613.918867
59.699700 928.206829 4164.331862 2266.366017 2641.095292
59.819820 905.703117 4151.872293 2274.059279 2668.365311
59.939940 883.672438 4139.046004 2281.555002 2695.726556
60.060060 862.108702 4125.862131 2288.852518 2723.176649
60.180180 841.005726 4112.329823 2295.951243 2750.713208
60.300300 820.357240 4098.458244 2302.850676 2778.333839
60.420420 800.156895 4084.256557 2309.550400 2806.036148
60.540541 780.398276 4069.733913 2316.050078 2833.817733
60.660661 761.074909 4054.899448 2322.349454 2861.676189
60.780781 742.180264 4039.762274 2328.448352 2889.609109
60.900901 723.707769 4024.331470 2334.346675 2917.614085
61.021021 705.650814 4008.616078 2340.044401 2945.688707
61.141141 688.002757 3992.625092 2345.541585 2973.830565
61.261261 670.756936 3976.367457 2350.838354 3002.037252
61.381381 653.906671 3959.852057 2355.934911 3030.306361
61.501502 637.445272 3943.087711 2360.831528 3058.635488
61.621622 621.366046 3926.083171 2365.528548 3087.022235
61.741742 605.662307 3908.847104 2370.026384 3115.464205
61.861862 590.327376 3891.388100 2374.325514 3143.959010
61.981982 575.354589 3873.714662 2378.426483 3172.504265
62.102102 560.737304 3855.835201 2382.329902 3201.097594
62.222222 546.468902 3837.758030 2386.036440 3229.736628
62.342342 532.542795 3819.491366 2389.546832 3258.419006
62.462462 518.952434 3801.043320 2392.861870 3287.142376
62.582583 505.691303 3782.421895 2395.982403 3315.904398
62.702703 492.752936 3763.634985 2398.909339 3344.702740
